ID_UNICO,ingresos_jovenes,SEXO,EDAD,INFORMAL,REGION,NIVEL_EDUCATIVO,INTERNET,SEGURO_SALUD,mesestrab_antiguedad
019108_071_11_03,1130,1,21,1,Sierra,2,1,1,3
019108_095_11_03,63,1,27,1,Sierra,2,1,1,33
019109_028_11_04,30,0,16,1,Sierra,1,1,1,1
019109_058_11_04,1100,1,20,0,Sierra,2,1,1,2
019109_104_11_03,1200,0,28,1,Sierra,1,1,1,1
019109_104_11_04,1500,0,25,1,Sierra,1,1,1,1
019109_104_11_05,1050,0,19,1,Sierra,1,1,1,1
019110_066_11_03,985,0,20,1,Sierra,1,1,0,1
019111_011_11_02,1490,0,23,0,Sierra,1,1,1,12
019111_011_11_03,1480,0,19,1,Sierra,1,1,1,4
019111_040_11_02,1479,1,29,0,Sierra,2,1,1,121
019111_040_11_03,1200,1,24,1,Sierra,2,1,1,3
019111_040_11_05,1000,1,18,1,Sierra,1,1,1,1
019112_057_11_02,910,0,18,1,Selva,1,1,1,4
019113_012_11_03,525,0,22,1,Selva,1,1,1,1
019113_024_11_02,1200,0,19,1,Selva,1,0,1,17
019113_035_11_03,2810,0,24,1,Selva,1,1,1,116
019115_027_11_02,1440,0,23,1,Selva,1,1,1,1
019115_027_11_03,595,0,15,1,Selva,1,1,1,12
019115_027_11_05,890,1,27,1,Selva,1,1,0,6
019115_057_11_04,810,1,19,1,Selva,1,1,1,1
019116_016_11_01,250,0,26,1,Selva,2,1,1,72
019116_052_11_03,2187,0,26,0,Selva,2,1,1,3
019116_052_11_04,1812,1,25,1,Selva,2,1,1,24
019116_052_11_05,1285,0,27,1,Selva,1,1,1,13
019116_107_11_01,451,1,21,1,Selva,1,1,1,5
019117_033_11_02,320,1,17,1,Selva,1,1,1,12
019117_096_11_02,50,0,17,1,Selva,1,1,1,1
019118_156_11_03,6,1,16,1,Selva,1,1,1,1
019119_034_11_03,1200,0,19,1,Selva,1,1,1,1
019119_034_11_04,30,1,17,1,Selva,1,1,1,31
019119_072_11_03,1700,0,18,1,Selva,1,1,1,7
019119_086_11_05,73,0,22,1,Selva,1,1,1,36
019120_007_11_01,1505,0,29,0,Selva,2,1,1,44
019120_007_11_02,220,1,29,1,Selva,1,1,1,4
019120_060_11_03,257,0,21,1,Selva,1,1,1,24
019120_083_11_03,150,1,15,1,Selva,1,1,1,1
019121_009_11_03,200,0,19,1,Selva,2,1,1,1
019121_060_11_03,1308,0,22,0,Selva,2,1,1,3
019122_016_11_02,790,0,24,1,Selva,1,1,1,24
019122_022_11_01,1680,0,29,1,Selva,1,1,1,4
019122_035_11_01,125,1,29,1,Selva,1,0,1,12
019124_031_11_03,158,1,16,1,Selva,1,1,1,1
019124_099_11_03,800,0,19,1,Selva,1,1,1,2
019127_084_11_02,475,1,27,1,Selva,1,1,1,53
019128_017_11_03,750,1,25,1,Selva,2,1,1,3
019128_045_11_02,1400,0,26,1,Selva,1,1,1,1
019129_054_11_02,400,0,27,1,Selva,2,1,1,1
019131_047_11_03,390,0,22,1,Selva,2,1,1,26
019132_014_11_03,2175,1,29,0,Selva,2,1,1,3
019132_029_11_01,1300,1,26,1,Selva,2,1,1,4
019133_017_11_01,1750,0,21,0,Sierra,1,1,1,3
019133_019_11_04,175,0,27,1,Sierra,1,1,0,1
019133_087_11_03,500,1,22,1,Sierra,2,1,1,26
019133_091_11_01,1400,0,26,1,Sierra,1,1,1,8
019134_074_11_02,90,0,25,1,Sierra,1,1,1,1
019134_077_11_03,600,1,25,1,Sierra,1,1,1,1
019135_004_11_02,2500,0,28,1,Sierra,2,1,1,96
019135_097_11_02,50,1,29,1,Sierra,2,1,1,18
019136_145_11_02,100,1,28,1,Sierra,1,0,1,1
019136_146_11_01,300,1,27,1,Sierra,1,1,1,1
019136_148_11_03,240,0,17,1,Sierra,1,1,0,1
019136_148_11_05,650,1,28,1,Sierra,1,1,1,1
019137_013_11_01,710,1,24,1,Sierra,2,1,1,6
019137_110_11_01,620,0,20,1,Sierra,2,1,0,15
019137_110_11_05,500,0,18,1,Sierra,1,1,1,3
019139_003_11_01,354,0,28,1,Sierra,1,1,1,109
019139_187_11_03,1200,0,19,1,Sierra,1,1,1,1
019140_007_11_03,160,0,20,1,Sierra,1,1,1,1
019141_100_11_04,110,0,23,1,Sierra,2,1,1,1
019143_007_11_03,600,0,21,1,Sierra,1,1,1,1
019143_007_11_04,675,0,19,1,Sierra,1,1,1,4
019144_129_11_01,34,0,27,1,Sierra,1,1,1,12
019146_007_11_03,750,1,20,1,Sierra,2,1,1,1
019146_007_11_04,160,0,16,1,Sierra,1,1,1,4
019146_008_11_03,858,0,21,1,Sierra,1,1,1,21
019146_008_11_04,355,1,19,1,Sierra,2,1,1,6
019146_060_11_02,1500,1,22,1,Sierra,2,1,1,5
019146_060_11_03,440,0,20,1,Sierra,2,1,1,1
019147_102_11_03,80,0,17,1,Sierra,1,1,1,1
019147_103_11_01,625,0,29,1,Sierra,1,1,1,26
019147_104_11_01,3550,0,28,0,Sierra,1,1,1,1
019149_070_11_03,70,1,21,1,Sierra,2,1,1,1
019149_070_11_04,930,0,20,0,Sierra,1,1,1,5
019150_066_11_03,600,1,26,1,Sierra,1,1,1,29
019152_158_11_02,1000,1,18,1,Sierra,1,1,1,1
019153_009_11_03,40,1,15,1,Sierra,1,0,1,12
019153_142_11_02,202,1,27,1,Sierra,1,1,1,24
019153_149_11_03,160,0,17,1,Sierra,1,1,1,1
019154_038_11_03,20,0,15,1,Sierra,1,1,1,1
019154_088_11_03,104,0,26,1,Sierra,2,1,1,12
019155_152_11_03,80,0,19,1,Sierra,2,1,1,1
019158_040_11_01,1590,0,25,0,Sierra,1,1,1,24
019159_073_11_01,1000,1,28,1,Sierra,1,0,1,12
019159_094_11_04,500,1,29,1,Sierra,2,1,1,2
019160_048_11_03,1134,0,23,0,Selva,2,1,1,13
019162_066_11_02,120,1,24,1,Selva,1,1,1,1
019164_019_11_01,571,0,28,1,Selva,1,0,1,4
019164_020_11_02,750,1,16,1,Selva,1,1,1,4
019165_117_11_01,460,1,26,1,Selva,2,1,1,12
019165_117_11_02,300,0,20,1,Selva,1,1,1,1
019165_343_11_03,171,0,29,1,Selva,1,0,1,78
019167_021_11_04,175,0,23,1,Selva,1,1,1,12
019167_021_11_05,150,0,18,1,Selva,1,1,1,1
019168_034_11_01,239,0,23,1,Selva,1,0,1,14
019168_116_11_01,349,0,28,1,Selva,1,0,1,60
019169_062_11_02,915,1,26,1,Selva,1,1,1,57
019169_063_11_01,120,1,27,1,Selva,1,1,1,1
019169_063_11_05,120,1,23,1,Selva,1,1,1,1
019172_028_11_02,350,0,29,1,Selva,2,1,0,1
019172_142_11_03,1920,0,19,1,Selva,1,1,1,3
019172_144_11_01,1496,0,26,0,Selva,1,1,1,96
019172_147_11_03,2000,0,18,1,Selva,1,1,1,2
019172_148_11_03,1000,1,20,1,Selva,1,1,1,2
019173_003_11_03,600,1,20,1,Selva,1,1,1,1
019173_006_11_02,1835,1,29,1,Selva,1,1,1,60
019174_127_11_03,892,0,23,0,Selva,2,1,1,6
019174_293_11_04,1200,0,22,1,Selva,1,1,1,36
019175_010_11_04,120,0,20,1,Selva,1,1,1,1
019175_056_11_03,1665,0,28,1,Selva,2,1,1,4
019175_059_11_01,1200,0,19,1,Selva,1,1,1,1
019176_104_11_03,500,1,25,1,Selva,1,1,1,3
019176_213_11_02,200,0,26,1,Selva,1,0,0,1
019176_213_11_03,240,0,19,1,Selva,1,1,1,1
019176_213_11_04,240,0,17,1,Selva,1,1,1,1
019177_053_11_07,10,1,17,1,Selva,1,1,1,1
019177_056_11_04,58,1,21,1,Selva,1,1,1,66
019177_133_11_01,93,0,28,1,Selva,1,1,1,53
019177_138_11_03,300,0,19,1,Selva,1,1,1,1
019177_138_11_04,300,0,17,1,Selva,1,1,1,1
019177_139_11_03,1000,0,21,1,Selva,2,1,1,1
019178_100_11_01,1520,0,27,1,Selva,2,1,1,3
019178_136_12_02,1400,0,18,1,Selva,1,1,1,1
019178_153_11_01,225,1,24,1,Selva,1,1,1,1
019178_171_11_03,500,0,17,1,Selva,1,1,1,2
019179_046_11_03,300,0,17,1,Selva,1,1,1,1
019180_068_11_01,49,0,29,1,Selva,1,0,1,51
019181_101_11_01,2610,0,28,0,Costa,2,1,1,96
019182_076_11_04,160,1,17,1,Costa,1,1,1,2
019182_091_11_03,1200,1,23,1,Costa,2,1,1,2
019182_130_11_04,195,1,21,1,Costa,2,1,1,5
019183_020_11_01,1780,1,27,1,Costa,2,1,1,6
019183_020_11_03,2790,1,24,1,Costa,2,1,1,30
019183_051_11_03,1478,0,26,0,Costa,2,1,1,24
019183_051_11_04,1670,1,24,0,Costa,2,1,1,8
019183_063_11_01,360,1,22,1,Costa,2,1,1,2
019183_074_11_05,1890,0,24,1,Costa,1,1,1,14
019183_074_11_06,1410,1,24,1,Costa,1,1,1,12
019184_013_11_06,1560,0,19,1,Costa,1,1,0,6
019184_075_11_03,265,0,19,1,Costa,2,1,1,24
019184_075_11_05,540,1,25,1,Costa,2,1,1,36
019184_075_11_08,1050,0,23,1,Costa,1,1,1,48
019184_139_11_03,1000,0,22,1,Costa,2,1,0,6
019185_006_11_01,540,0,22,1,Costa,1,1,1,48
019185_006_11_02,985,1,21,0,Costa,1,1,1,1
019185_061_11_01,1200,0,28,1,Costa,1,0,0,1
019185_078_11_02,750,0,19,1,Costa,1,1,1,48
019185_078_11_03,750,0,23,1,Costa,1,1,1,60
019186_084_11_04,700,1,23,1,Costa,2,1,0,3
019187_002_11_01,6020,1,22,0,Costa,1,1,1,24
019187_141_12_03,560,0,19,1,Costa,2,1,0,1
019188_116_11_03,220,1,17,1,Costa,1,1,1,2
019189_030_11_01,600,0,19,1,Costa,1,1,1,2
019189_077_11_04,50,1,24,1,Costa,2,1,1,1
019190_020_11_03,452,0,24,0,Costa,1,1,1,29
019190_020_11_04,480,0,20,1,Costa,1,1,0,1
019190_064_11_04,440,1,26,0,Costa,2,1,1,10
019190_080_11_01,468,1,24,1,Costa,2,1,1,12
019190_080_11_02,1300,0,27,1,Costa,2,1,1,24
019190_095_11_05,1294,0,28,1,Costa,1,1,1,6
019190_123_11_02,267,0,20,1,Costa,2,1,1,2
019191_002_11_03,391,1,26,1,Costa,1,1,1,12
019191_002_11_04,1310,0,24,0,Costa,1,1,1,48
019191_016_11_03,360,0,18,1,Costa,1,1,1,1
019191_016_11_06,1388,1,20,0,Costa,1,1,1,4
019191_016_11_07,3250,0,23,0,Costa,1,1,1,24
019191_072_11_10,1334,0,24,0,Costa,1,1,1,24
019192_014_11_04,1955,1,25,0,Costa,2,1,1,24
019192_050_11_03,2640,1,29,0,Costa,2,1,1,8
019192_081_11_06,480,0,21,1,Costa,2,1,1,4
019192_146_11_01,1110,0,25,1,Costa,2,1,1,4
019193_024_11_03,2400,0,29,1,Costa,2,1,1,18
019193_126_11_04,2857,0,25,1,Costa,2,1,0,8
019193_126_11_05,2230,1,28,1,Costa,2,1,1,1
019193_126_11_06,530,1,22,1,Costa,2,1,1,48
019194_033_11_02,525,0,27,1,Costa,1,1,1,36
019194_044_11_01,1307,0,23,0,Costa,1,1,0,36
019194_064_12_03,1340,0,19,1,Costa,1,1,1,2
019194_064_22_01,600,0,26,1,Costa,1,1,1,24
019194_064_22_02,1212,1,23,0,Costa,2,1,1,1
019194_083_11_03,1000,0,23,1,Costa,2,1,1,1
019194_083_11_04,600,0,20,1,Costa,1,1,1,4
019195_007_11_03,1100,1,18,1,Costa,1,1,1,3
019195_007_11_05,400,1,22,1,Costa,1,1,1,1
019195_026_11_03,320,0,18,1,Costa,1,1,1,8
019196_003_11_03,600,0,15,1,Costa,1,1,1,1
019196_014_11_03,1315,0,27,1,Costa,1,1,1,1
019196_014_11_04,440,0,20,1,Costa,1,0,1,1
019196_026_11_03,43,0,19,1,Costa,2,1,0,12
019196_048_11_03,245,0,22,1,Costa,1,1,1,18
019196_048_11_04,1145,1,19,1,Costa,1,1,1,6
019197_033_11_04,1010,0,22,0,Costa,1,1,1,12
019197_042_11_04,1410,0,21,0,Costa,2,1,1,8
019198_019_11_05,1120,1,19,1,Costa,1,1,1,12
019198_025_11_03,200,0,22,1,Costa,2,1,1,2
019198_043_11_03,1025,1,22,1,Costa,2,1,1,2
019198_043_11_04,280,0,20,1,Costa,2,1,1,1
019198_059_11_03,280,0,20,1,Costa,2,1,0,1
019199_101_11_03,200,0,21,1,Costa,2,1,0,2
019200_003_11_02,119,1,28,1,Costa,1,1,1,2
019200_020_11_04,970,1,23,1,Costa,1,1,1,6
019200_070_11_04,1232,1,23,0,Costa,1,1,1,5
019200_070_11_05,610,1,20,1,Costa,2,1,1,1
019200_070_11_06,297,1,19,1,Costa,1,1,1,8
019200_070_11_07,824,1,28,0,Costa,2,1,1,2
019200_070_11_08,400,0,29,0,Costa,2,1,1,24
019201_002_11_06,700,1,24,1,Costa,1,1,0,3
019201_077_11_06,1070,1,27,1,Costa,2,1,0,18
019201_077_11_07,1690,0,27,1,Costa,1,1,1,24
019202_127_11_01,290,1,25,1,Costa,2,1,1,12
019203_102_11_02,4450,0,28,0,Costa,2,1,1,24
019204_038_11_03,891,0,27,1,Costa,2,1,1,3
019204_061_11_04,2720,1,29,0,Costa,2,1,1,120
019204_072_11_02,1025,1,28,0,Costa,1,1,1,12
019205_044_11_04,120,0,18,1,Costa,1,1,0,1
019205_044_11_08,960,0,25,1,Costa,2,1,1,12
019205_092_11_03,1044,1,24,0,Costa,2,1,1,17
019206_056_11_02,545,0,23,0,Costa,2,1,1,5
019207_003_11_03,200,0,20,1,Costa,2,1,1,1
019207_134_11_03,1000,1,21,1,Costa,2,1,0,13
019208_031_11_05,920,0,25,1,Costa,1,1,1,3
019208_031_11_06,900,1,22,1,Costa,1,1,1,1
019209_041_11_05,2755,0,28,0,Costa,1,1,1,84
019209_041_11_06,1165,1,23,0,Costa,2,1,1,12
019209_079_11_01,3880,1,26,0,Costa,2,1,1,8
019209_116_11_06,1065,1,25,0,Costa,1,1,1,7
019210_072_11_02,2000,0,24,1,Costa,1,1,1,24
019210_072_11_04,3725,0,28,1,Costa,2,1,1,12
019212_081_11_02,2032,0,25,1,Costa,1,1,0,2
019212_081_11_06,431,0,26,1,Costa,1,1,1,3
019214_054_11_03,965,1,27,1,Costa,2,1,1,1
019219_076_11_03,2300,1,19,1,Costa,1,1,1,1
019219_090_11_02,1500,0,20,1,Costa,1,1,1,2
019220_087_11_03,170,1,24,1,Costa,2,1,1,1
019220_127_11_04,145,0,25,1,Costa,2,1,1,3
019221_098_11_02,913,0,26,0,Costa,2,1,1,9
019221_098_11_03,957,1,24,0,Costa,2,1,1,22
019221_115_11_05,1050,0,27,1,Costa,1,1,0,2
019223_020_11_03,1092,0,26,0,Costa,2,1,1,27
019224_105_11_01,780,1,26,1,Costa,2,1,1,2
019224_105_11_02,1068,0,26,0,Costa,1,1,1,16
019225_026_11_03,1340,1,23,1,Costa,2,1,0,3
019226_062_11_01,2440,0,26,0,Costa,2,1,1,1
019227_008_11_03,1360,1,19,1,Costa,1,1,0,6
019227_008_11_04,90,1,29,1,Costa,2,1,1,2
019227_024_11_03,1060,0,25,1,Costa,1,1,1,6
019227_041_11_01,1920,0,26,1,Costa,1,1,0,6
019228_020_11_07,2088,1,28,0,Costa,2,1,1,18
019228_079_11_03,1740,0,25,0,Costa,1,1,1,3
019228_096_11_08,277,1,29,1,Costa,1,1,1,12
019229_001_11_01,700,1,27,1,Costa,1,1,1,1
019230_066_11_02,600,0,20,1,Costa,2,1,1,1
019230_077_11_02,125,1,18,1,Costa,1,1,0,12
019231_017_11_02,1450,0,26,1,Costa,2,1,1,24
019231_058_11_02,2310,0,28,1,Costa,1,1,0,12
019233_041_23_01,1600,0,26,1,Costa,2,1,1,6
019233_041_23_02,240,1,26,1,Costa,2,0,1,1
019233_041_33_01,800,0,21,1,Costa,2,1,1,36
019233_054_11_03,1358,0,18,0,Costa,1,1,1,1
019233_054_11_04,28,1,15,1,Costa,1,1,1,3
019233_079_11_06,3600,0,28,1,Costa,2,1,1,3
019233_079_11_07,1299,0,27,1,Costa,1,1,1,1
019234_033_11_01,1166,0,24,0,Costa,1,1,1,24
019235_057_11_02,800,1,24,1,Costa,2,1,1,6
019235_057_11_03,480,0,20,1,Costa,2,1,0,1
019237_023_11_03,70,1,15,1,Costa,1,1,1,1
019237_023_11_05,1130,0,26,0,Costa,2,1,1,2
019237_039_11_07,600,0,22,1,Costa,2,1,1,36
019237_089_33_04,1279,0,22,1,Costa,2,1,1,29
019237_089_33_05,150,1,24,1,Costa,1,1,1,34
019238_059_12_02,240,0,18,1,Costa,1,1,1,3
019238_091_11_05,200,1,20,1,Costa,2,1,0,24
019239_042_11_02,320,0,16,1,Costa,1,1,1,2
019239_058_11_01,1012,1,29,0,Costa,2,1,1,15
019239_075_11_02,725,1,21,1,Costa,1,1,1,1
019239_108_11_03,2000,0,29,1,Costa,2,1,1,1
019241_115_11_03,2920,1,29,0,Costa,2,1,1,48
019241_115_11_05,2500,1,27,1,Costa,2,1,1,3
019241_134_11_03,2800,1,27,0,Costa,2,1,1,60
019242_100_11_02,5440,1,29,0,Costa,2,1,1,12
019243_039_11_03,1480,0,28,0,Costa,2,1,1,7
019243_039_11_04,1044,1,26,0,Costa,2,1,1,3
019243_106_11_03,1160,0,16,1,Costa,1,1,1,12
019243_151_11_03,1345,0,22,0,Costa,1,1,1,6
019243_173_11_03,1184,1,21,1,Costa,2,1,1,1
019245_109_11_02,600,0,21,1,Costa,1,1,1,3
019245_109_11_03,1000,1,19,1,Costa,1,1,1,6
019246_021_11_03,173,0,22,1,Costa,2,1,1,12
019246_021_11_11,96,1,17,1,Costa,1,1,1,2
019246_021_11_12,1000,0,21,1,Costa,1,1,1,1
019247_002_12_01,1330,1,27,1,Costa,2,1,1,42
019247_002_22_01,2700,1,29,1,Costa,2,1,1,3
019247_047_11_04,1800,0,19,1,Costa,2,1,1,12
019247_069_11_02,1110,0,22,1,Costa,2,1,1,9
019247_069_11_05,1440,0,28,0,Costa,2,1,1,14
019247_069_11_06,1530,1,24,0,Costa,2,1,1,36
019248_082_13_03,1650,0,22,0,Costa,1,1,1,10
019248_103_11_07,1000,0,21,1,Costa,2,1,1,5
019249_019_11_03,996,1,22,0,Costa,2,1,1,24
019249_019_11_04,300,0,20,1,Costa,1,1,1,36
019249_072_11_07,113,0,29,1,Costa,2,1,1,2
019249_072_11_11,300,0,23,1,Costa,1,1,1,36
019249_110_11_03,1200,1,26,1,Costa,2,1,1,10
019250_032_11_01,500,0,26,0,Costa,1,1,1,12
019250_072_11_03,960,0,21,1,Costa,2,1,0,60
019251_059_11_03,520,0,18,1,Costa,2,1,1,1
019251_141_11_03,1200,0,21,1,Costa,1,1,1,1
019251_141_11_04,480,1,18,1,Costa,2,1,1,4
019252_018_11_03,217,1,25,1,Costa,1,1,1,12
019252_038_11_03,1025,1,22,1,Costa,2,1,1,2
019252_074_11_03,200,0,19,1,Costa,1,1,1,12
019252_074_11_06,480,0,23,1,Costa,2,1,1,132
019252_095_11_02,20,1,29,1,Costa,1,1,1,1
019253_017_11_03,950,0,29,0,Costa,2,1,1,96
019253_017_11_04,600,0,23,1,Costa,2,1,1,36
019253_017_11_08,600,0,28,1,Costa,1,1,1,1
019253_017_11_09,50,1,23,1,Costa,1,1,1,1
019253_040_11_03,1600,0,21,1,Costa,1,1,1,1
019253_088_11_02,1060,0,29,1,Costa,1,1,1,120
019254_021_11_02,400,0,24,1,Costa,1,1,1,15
019254_021_11_03,398,1,28,1,Costa,1,1,1,48
019254_021_11_04,1184,0,29,1,Costa,1,0,1,3
019254_072_11_03,960,0,19,1,Costa,1,1,1,1
019256_019_11_02,1305,1,24,0,Costa,1,1,1,10
019256_019_11_08,2332,0,26,0,Costa,1,1,1,6
019256_074_11_03,1065,1,22,1,Costa,1,1,1,12
019256_111_11_04,960,0,20,1,Costa,1,1,1,3
019258_009_11_04,300,1,26,1,Costa,2,1,1,3
019258_035_11_02,160,0,17,1,Costa,1,1,1,1
019259_054_11_04,1025,1,23,0,Costa,2,1,1,5
019259_074_11_03,1566,0,26,0,Costa,2,1,1,3
019259_109_11_03,505,1,25,1,Costa,2,1,0,1
019259_109_11_04,1640,0,28,0,Costa,2,1,1,12
019259_109_11_05,1640,1,26,0,Costa,2,1,1,24
019260_015_11_03,940,1,18,1,Costa,2,1,1,24
019260_087_11_03,1565,1,26,0,Costa,2,1,1,6
019260_106_11_03,1060,0,22,1,Costa,2,1,1,15
019261_151_11_02,270,0,17,1,Costa,1,1,1,7
019262_097_11_02,1206,0,20,0,Costa,2,1,1,1
019262_165_11_03,1665,0,27,1,Costa,2,1,1,3
019263_043_11_05,455,0,29,1,Costa,1,1,1,60
019263_138_11_02,338,1,27,1,Costa,1,0,1,12
019263_162_11_03,120,1,21,1,Costa,2,1,0,1
019264_023_11_03,550,0,18,1,Costa,1,1,1,12
019265_081_11_03,800,0,26,1,Costa,1,1,1,144
019265_094_11_04,1100,0,29,1,Costa,1,1,0,1
019266_034_11_03,240,0,17,1,Costa,1,1,1,1
019266_070_11_03,1200,0,22,1,Costa,1,1,1,6
019266_088_11_03,480,0,18,1,Costa,1,1,1,1
019267_027_11_03,1418,0,21,0,Costa,1,1,1,6
019267_090_11_03,1300,0,20,0,Costa,1,1,1,6
019268_003_11_01,688,0,19,1,Costa,1,1,1,1
019269_090_11_03,1740,0,29,0,Costa,1,1,1,24
019270_018_11_05,90,1,15,1,Costa,1,1,0,1
019271_002_11_02,630,1,23,0,Costa,2,1,1,6
019271_002_11_03,370,0,19,1,Costa,2,1,0,24
019271_045_11_03,480,1,22,1,Costa,2,1,1,24
019271_060_11_02,1131,0,26,0,Costa,1,1,1,12
019271_076_11_03,1960,0,29,0,Costa,2,1,1,3
019271_076_11_05,892,0,25,0,Costa,2,1,1,12
019271_076_11_06,1000,1,23,0,Costa,1,1,1,12
019272_002_11_04,1067,0,28,1,Costa,1,1,1,72
019272_002_11_05,585,0,29,1,Costa,1,1,1,84
019272_002_11_06,1000,1,24,1,Costa,1,1,0,30
019272_058_11_03,892,1,23,0,Costa,2,1,1,1
019272_058_11_08,2370,0,28,1,Costa,1,1,1,3
019272_078_11_03,2000,1,22,1,Costa,2,1,1,1
019272_092_11_02,606,1,20,1,Costa,1,1,1,1
019273_017_11_02,3830,0,26,1,Costa,2,1,1,12
019273_017_11_03,30,1,21,1,Costa,2,1,1,1
019273_126_11_05,198,1,20,1,Costa,1,1,1,7
019273_126_11_06,712,0,20,0,Costa,1,1,1,8
019273_142_11_03,1044,0,25,0,Costa,1,1,1,1
019273_142_11_04,1044,0,23,0,Costa,1,1,1,1
019274_088_11_03,1495,0,22,1,Costa,2,1,1,4
019274_088_11_04,70,1,20,1,Costa,2,1,1,1
019275_025_11_01,1120,0,26,1,Costa,1,1,1,36
019275_083_23_02,1200,0,21,1,Costa,1,1,0,5
019275_121_11_01,1269,0,26,1,Costa,2,1,1,84
019276_097_11_05,310,0,22,1,Costa,1,1,0,2
019277_027_11_03,360,0,23,1,Costa,2,1,1,2
019277_075_11_03,1392,0,27,1,Costa,1,1,1,1
019278_058_11_01,1226,0,25,1,Costa,2,1,0,4
019278_116_11_04,355,1,29,1,Costa,1,1,1,2
019278_116_11_10,2150,0,21,1,Costa,2,1,1,3
019278_116_11_11,1140,1,18,1,Costa,1,1,1,1
019279_023_11_04,1392,0,23,0,Costa,1,1,1,4
019280_039_11_03,120,1,20,1,Costa,2,1,1,1
019280_039_11_04,800,0,17,1,Costa,1,1,1,1
019280_039_11_10,800,0,23,1,Costa,2,1,1,1
019280_078_11_01,200,0,28,1,Costa,2,1,1,1
019280_078_11_02,2175,1,27,1,Costa,1,1,1,3
019281_052_11_02,1386,0,24,1,Costa,1,1,0,12
019281_052_11_03,400,0,20,1,Costa,2,1,1,1
019282_001_11_03,100,0,15,1,Costa,1,1,1,1
019282_029_11_03,1566,0,25,0,Costa,2,1,1,4
019282_056_11_01,6090,0,28,1,Costa,2,1,0,72
019282_056_11_02,260,1,29,1,Costa,2,1,1,7
019283_029_11_03,620,1,18,1,Costa,2,1,1,1
019283_043_11_03,303,0,23,1,Costa,1,1,1,1
019283_093_11_02,628,1,27,0,Costa,2,1,1,3
019283_093_11_03,628,0,23,0,Costa,2,1,1,1
019285_088_11_03,870,0,21,0,Costa,1,1,1,3
019287_084_11_02,1399,1,28,0,Costa,2,1,1,108
019287_084_11_05,355,1,25,1,Costa,1,1,1,96
019288_014_11_05,573,0,26,1,Costa,1,0,1,3
019289_079_11_02,446,1,25,1,Costa,1,1,1,3
019292_056_11_04,1236,0,22,0,Costa,2,1,1,2
019292_070_11_03,1050,0,24,0,Costa,2,1,1,5
019293_166_11_01,2490,1,27,0,Costa,2,1,1,5
019294_008_11_05,2635,0,25,0,Costa,2,1,1,1
019294_033_11_02,965,1,27,1,Costa,1,1,1,36
019295_068_11_03,145,1,21,1,Costa,2,1,1,12
019295_068_11_04,200,0,18,1,Costa,1,1,1,1
019297_003_11_01,255,1,28,0,Costa,1,1,1,36
019297_016_11_02,900,0,22,0,Costa,2,1,1,7
019297_016_11_04,1299,0,29,1,Costa,1,1,1,120
019297_094_11_02,600,0,17,1,Costa,1,1,1,36
019298_059_11_02,1131,0,24,0,Costa,1,1,1,1
019298_131_11_03,840,0,21,1,Costa,1,1,1,1
019299_023_11_03,1478,0,21,0,Costa,2,1,1,8
019299_023_11_04,140,1,26,1,Costa,2,1,1,24
019299_023_11_05,1566,0,26,0,Costa,2,1,1,120
019299_050_11_06,455,0,20,1,Costa,1,0,1,2
019299_077_11_03,1400,1,27,1,Costa,1,1,1,36
019299_077_11_04,1381,0,25,0,Costa,2,1,1,2
019299_091_11_03,640,0,24,1,Costa,2,1,0,24
019300_005_11_01,1000,0,23,1,Costa,1,1,1,6
019301_094_11_01,900,1,28,1,Costa,1,1,1,1
019301_094_11_02,2760,0,25,1,Costa,1,1,1,2
019302_045_11_01,1100,0,28,1,Costa,2,1,1,3
019302_045_11_02,280,1,28,1,Costa,2,1,1,5
019302_084_11_01,1200,0,29,1,Costa,2,1,1,60
019302_084_11_02,315,1,28,1,Costa,1,1,1,5
019302_112_11_02,800,1,29,1,Costa,2,1,1,6
019303_007_11_03,400,0,17,1,Costa,1,1,1,1
019305_016_11_03,770,0,25,1,Costa,2,1,1,1
019305_016_11_04,1140,1,22,1,Costa,2,1,1,2
019305_016_11_05,956,0,17,1,Costa,1,1,1,36
019305_016_11_06,1050,1,16,1,Costa,1,1,1,2
019305_043_11_02,1340,1,28,1,Costa,2,1,1,6
019305_056_11_03,892,0,25,0,Costa,2,1,1,3
019306_049_11_03,1200,0,29,1,Costa,1,1,0,36
019306_049_11_04,1100,1,27,1,Costa,1,1,0,36
019306_080_11_03,1030,0,24,1,Costa,2,1,0,8
019307_014_11_02,650,0,17,1,Costa,2,1,1,24
019308_016_11_01,2250,0,29,1,Costa,1,1,1,120
019308_016_11_02,480,1,28,1,Costa,1,1,0,7
019309_062_11_03,1174,0,26,0,Costa,2,1,1,11
019309_062_11_04,420,1,15,1,Costa,1,1,1,12
019310_003_12_03,160,0,16,1,Costa,1,1,1,1
019310_003_22_01,1320,1,26,1,Costa,1,1,1,1
019311_002_11_04,450,1,18,1,Costa,1,1,1,1
019311_041_11_03,600,0,18,1,Costa,1,1,1,1
019312_030_11_03,1700,0,23,0,Costa,1,1,1,36
019312_030_11_09,1392,0,26,0,Costa,2,1,1,1
019312_045_11_01,320,1,29,1,Costa,1,1,1,2
019313_087_11_02,1600,0,26,1,Costa,2,1,0,2
019313_099_11_03,899,0,16,1,Costa,1,0,1,1
019314_080_11_01,580,1,26,1,Costa,1,1,1,7
